store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,url_key,thumbnail,gift_message_available,url_path,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,custom_review_set,review_result_set,sample_size_set,free_delivery,sample_set_nculdes,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"131,043",SAM000084,0,tanaka white - 3-step series,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"lotion- deionised water, lentinus edodes extract (bio energy fluids), glyceri e, propylene glycol, ethylhexyl methoxycinnamate, stearic acid, titanium dioxide, ginseng (panax ginseng) extract, ganoderma extract, lycium extract, cetearyl alcohol & cetearenth-20, butyl methoxydibenzoylmethane, potassi",26.80/50g,All Skin Types,All,http://www.ginvera.com,418,Enabled,"Catalog, Search",No,,,,,No,"1 Week Supply of tanaka white - 3-step series(Skin Perfecting Lotion SPF 15, Rejuvenating Whitening Day Cream, Renewal Night Cream)",1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,"Watsons, CK, Hypermarts",,,,,,,"Sep 24, 2011","Sep 8, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,tanaka white - 3-step series,0,simple,,
admin,base,Default,simple,"131,043",SAM000085,0,bio-hydra water soluble olive cleansing oil,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"cranberry seed oil, olive oil and etc.",Nil,All Skin Types,All,http://www.bioessence.com.sg/,664,Enabled,"Catalog, Search",No,,,,,No,2 Sample Packs Of Bio-Hydra Water Soluble Olive Cleansing Oil,None,F,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian, Robinsons, John Little, Giant, NTUC FairPrice, Carrefour, CK Departmental Store, ",,,,,,,"Aug 27, 2012","Aug 27, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio-hydra water soluble olive cleansing oil,0,simple,,
admin,base,Default,simple,"131,043",SAM000086,0,tanaka white & firm double action essence,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"whitening: deionized water,lentinus edodes extract (bio energy fluid), cyclomethicone, glycerine, propylene glycol, hydrodenated polyisobutene, olive oil, sodium polyacrylate, isopropyl palmitate, titanium dioxide, dimethicone, tocopheryl acetate, thanakha (limonia acidissima) extract, cucumber (cuc",33.80/30ml,All Skin Types,All,http://www.ginvera.com,665,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Tanaka White & Firm Double Action Essence,1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,"John Little, Marina Square, Jurong Point, Plaza Singapore, Nishino Pharmaceutical, Shaw, Takashimaya",,,,,,,"Jun 23, 2013","Jan 19, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,tanaka white & firm double action essence,0,simple,,
admin,base,Default,simple,"131,043",SAM000087,0,bio multi-effect bb cream spf25++,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Deionized water, ethylhexyl palmitate, dimethecone copalyol, sorbitol , PEG-17 dimethicone, lauryl methicone. laminaria digitata extract,  lecithin, xanthan gum, glycerin, sodium chloride, 1,2-hexanediol, betaine, methylpropanediol, allantoin, sodium hyaluronate, tridecyl trimellitate, titanium diox",28.00/30g,All Skin Types,All,http://www.ginvera.com,730,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Bio Multi-Effect BB Cream SPF25++,1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian and selected supermarkets, hypermarkets and department stores",,,,,,,"Sep 24, 2014","Nov 24, 2013 12:00 AM",103,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio multi-effect bb cream spf25++,0,simple,,
admin,base,Default,simple,"131,043",SAM000088,0,bio-essence deep exfoliating gel with atp,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,,,,,734,Enabled,"Catalog, Search",No,,,,,No,2 Sample Pack Of  Bio-Essence Deep Exfoliating Gel with ATP,None,,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian, All Supermarkets & Hypermarkets",,,,,,,"Jun 23, 2012","Apr 20, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio-essence deep exfoliating gel with atp,0,simple,,
admin,base,Default,simple,"131,043",SAM000089,0,bioessence face lifting cream with atp,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,,,,,735,Enabled,"Catalog, Search",No,,,,,No,2 Sample Packs Of  Face Lifting Cream with ATP,None,,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian, Robinsons, John Little, BHG, OG, NTUC FairPrice, Carrefour, Giant, CK Departmenta",,,,,,,"Jul 13, 2012","Apr 21, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bioessence face lifting cream with atp,0,simple,,
admin,base,Default,simple,"131,043",SAM000090,0,bio-essence complete nourishing sleeping mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Enriched with minerals, botanical essence, Bio Mineral Amino Acid Essence, Bio Energy Fluid, Tanaka tree bark essence, Angelica and herbal essence. ",Nil,All Skin Types,All,http://www.bioessence.com.sg/,738,Enabled,"Catalog, Search",No,,,,,No,2 Sample Pack Of Bio-Essence Complete Nourishing Sleeping Mask,None,F,0.0000,0.0000,0.0000,,,,,,Watsons & other leading supermarkets,,,,,,,"Dec 31, 2013","Nov 23, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio-essence complete nourishing sleeping mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000091,0,allergy soothing essence,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,http://www.bioessence.com.sg/,2284,Enabled,"Catalog, Search",No,,,,,No,1 travel size of Bioessence Allergy Soothing Essence,None,U,0.0000,0.0000,0.0000,,,,,,Nil,,,,,,,"Oct 8, 2012","Mar 10, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,allergy soothing essence,0,simple,,
admin,base,Default,simple,"131,043",SAM000092,0,deep nourishing toner (with pine pollen),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Biotin (Biogel), Deionised Water, Polysorbate 20, Fragrance, Glycerin, Cucumber (Cucumis Sativus) Extract, Methylisothiazolinone, Bioflavonoids (Bio Mineral Essence), Ginseng (Panax Ginseng) Extract, Cornu Cervi Pantotrichum Extract, Radix Angelicae Sinensis Extract, Lycium Extract, Thanakha (Limonia Acidissma) Extract, Pine Pollen",Nil,All Skin Types,All,http://www.bioessence.com.sg/,2371,Enabled,"Catalog, Search",No,,,,,No,1 travel size of Bioessence Deep Nourishing Toner (with Pine Pollen),None,U,0.0000,0.0000,0.0000,,,,,,Nil,,,,,,,"Aug 1, 2011","Nov 23, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,deep nourishing toner (with pine pollen),0,simple,,
admin,base,Default,simple,"131,043",SAM000093,0,bio-essence bb cream set (3 days supply),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,NIL,60/set,All Skin Types,All,http://www.bioessence.com.sg/,2441,Enabled,"Catalog, Search",No,,,,,No,3 days supply of Bio-essence Bio Platinum BB Cream SPF25/PA++ and  Bio-essence Bio Multi-Effect BB Cream SPF25/PA++,None,F,0.0000,0.0000,0.0000,,,,,,"NTUC, Watsons, all leading supermarkets & personal care stores.",,,,,,,"Dec 31, 2013","Aug 23, 2012 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio-essence bb cream set (3 days supply),0,simple,,
admin,base,Default,simple,"131,043",SAM000094,0,birdís nest nutri-collagen & whitening advancer ,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"deionized water, lentinus edodes extract, propylene glycol, glycerin, isododecane, glyceryl polymethacrylate, glycerin, sodium chloride, 1,2-hexanediol, betaine, methylpropanediol, allantoin, sodium hyaluronate, dimethicone, swiftlet nest extract, xanthan gum, acrylamide/ammonium acrylate copolymer,",24.80/100ml,All Skin Types,All,http://www.ginvera.com,2632,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Bird's Nest Advancer,1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,"NTUC, Watsons, all leading supermarkets & personal care stores.",,,,,,,"Dec 31, 2014","Aug 6, 2013 12:00 AM",101,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,birdís nest nutri-collagen & whitening advancer ,0,simple,,
admin,base,Default,simple,"131,043",SAM000095,0,bird's nest nutri-collagen & whitening sleeping mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Dimethicone, Glycerin, Butylene Glycol, Cyclopentasiloxane (and) Dimethicone Crosspolymer Isohexadecane, Hydrogenated Polyisobutene, Thanakha (Limonia acidissima) Extract, Acrylamide/Ammonium Acrylate Copolymer, Acetyl Cysteine, Collagen Amino Acids, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Swiftlet Nest Extract, Tocopheryl Acetate, Fructus tribulus terrestris Extract, Ampelopsis japonica Extract, Perilla frutescens Extract, Ginkgo biloba Extract, Cupric Chloride, Zinc Chloride, Lithium Chloride, Potassium Oxide, Sodium Oxide, Calcium Oxide, Magnesium Oxide, Molybdenium Chloride, Hydroxyethyllulose, EDTA, Fragrance, Arbutin, Methylisothiazolinone",29.80/60g,All Skin Types,All,http://www.bioessence.com.sg/,2641,Enabled,"Catalog, Search",No,,,,,No,5 Packs of Bird's Nest Nutri-Collagen & Whitening Sleeping Mask(3g) worth $7.20/15g,5-days supply,U,0.0000,0.0000,0.0000,,,,,,"NTUC, Watsons, all leading supermarkets & personal care stores.",,,,,,,"Dec 31, 2016","Jan 9, 2014 12:00 AM",40,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bird's nest nutri-collagen & whitening sleeping mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000096,0,bio platinum bb cream spf25/pa++,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"deionized water, lentinus edodes extract, menthoxycinamate, sorbitol, dimethicone, copolyol, isohexadecane, titanium dioxide, PEG-17 dimethicone and lauryl methicone, odyl isopalmitate, butyl methoxydibenzoylmethane, dimethicone crosspolymer, caprylic/capric glycerides, sodium chloride, thanakha (li",32.00/30g,All Skin Types,All,http://www.bioessence.com.sg/,2663,Enabled,"Catalog, Search",No,,,,,No,5 Days Supply of Bio Platinum Bb Cream Spf25/pa++,5-days supply,F,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian and selected supermarkets, hypermarkets and department stores",,,,,,,"Jun 6, 2014","Oct 17, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio platinum bb cream spf25/pa++,0,simple,,
admin,base,Default,simple,"131,043",SAM000097,0,tanaka white 4x flawless white serum (3 days supply),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Tanaka Extract, Tranexamic Acid, Kojic Acid, Arbutin",49.90,All Skin Types,All,http://www.bioessence.com.sg/,2664,Enabled,"Catalog, Search",No,,,,,No,3 days supply of Bio-essence Tanaka White 4X Flawless White Serum,3-days supply,U,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian and selected supermarkets, hypermarkets and department stores",,,,,,,"Dec 25, 2015","Feb 11, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,tanaka white 4x flawless white serum (3 days supply),0,simple,,
admin,base,Default,simple,"131,043",SAM000098,0,bio-spring water,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Aqua, Bio-spring Water, Mineral Content(Potassium, Sodium, Calcium, Magnesium, Aluminium), Trace Mineral Content(Copper, Zinc, Lithium, Molybdenium, Iron)","5.90/25ml, $12.90/100ml, $28.90/300ml","All Skin Types, excellent for sensitive skin",All,www.bioessence.com.sg,2725,Enabled,"Catalog, Search",No,,,,,No,1 x Bio-Spring Water mini worth $5.90,1-Week Supply,U,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian, Robinsons, John Little, NTUC Fairprice, Carrefour, C K Department  Store, OG, Sheng Siong, BHG, SASA and selected mini cosmetic houses",,,,,,,"Nov 8, 2015","Jan 21, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bio-spring water,0,simple,,
admin,base,Default,simple,"131,043",SAM000099,0,aqua droplet sleeping beauty mask,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Butylene Glycol, Cyclopentasiloxane, Dimethicone, Dimethicone/PEG-10/15 Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Glyceryl Polyacrylate, Sodium Chloride, 1,2-Hexanediol, Betaine, Methylpropanediol, Allantoin, Sodium Hyaluronate, Hyaluronic Acid, Vaccinium macrocarpon(Cranberry) Seed Oil, Fragrance, Sodium Oxide, Calcium Oxide, Magnesium Oxide, Methylisothiazolinone",33.90/80g,"All Skin Types, excellent for daily use",All,www.bioessence.com.sg,2730,Enabled,"Catalog, Search",No,,,,,No,1 Pack of Bio-essence Hydra Tri-Action Aqua Droplet Sleeping Beauty Mask & 1 Pack of Hydra Tri-Action Aqua Moisturizing Gel,1-day supply,U,0.0000,0.0000,0.0000,,,,,,Watsons & leading ,,,,,,,"Nov 18, 2015","Nov 18, 2013 12:00 AM",1208,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aqua droplet sleeping beauty mask,0,simple,,
admin,base,Default,simple,"131,043",SAM000100,0, bio-energy snail secretion repair serum & snail repair & smooth cream,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Snail Secretion, Bio-Energy Fluid, Tremella polysaccharides, Oat Glucan, Angelica Extract, Wolfberry Fruit Extract, Grapefruit Extract, Ginseng Extract", 39.90/50ml,All Skin Types,18 and above,http://www.facebook.com/bioessence.sg,2744,Enabled,"Catalog, Search",No,,,,,No, 5 sashays of  bio-energy snail secretion repair serum & snail repair & smooth cream,5-days supply,F,0.0000,0.0000,0.0000,,,,,," Watsons, Guardian, Robinsons, John Little, NTUC Fairprice, Carrefour, C K Department Store, OG, Sheng Siong, BHG, SASA and selected mini cosmetic houses.",,,,,,,"Dec 12, 2015","Dec 12, 2013 12:00 AM",1175,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1, bio-energy snail secretion repair serum & snail repair & smooth cream,0,simple,,
admin,base,Default,simple,"131,043",SAM000101,0,face lifting cream with royal jelly & atp,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water, Glycerin, Propylene Glycol, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Panax ginseng Root Extract, Angelica archangelica Root Extract, Lycium barbarum Fruit Extract, Glycol Stearate, Paraffinum Liquidum, Cetyl Alcohol, Ceteareth-20, Cetearyl Alcohol, Adenosine Triphosphate, Royal Jelly Powder, Menthol, Fragrance, Zinc Chloride, Sodium Oxide, Calcium Oxide, Magnesium Oxide, Alumina, Ferric Chloride, Triethanolamine, Imidazolidinyl Urea, Methylparaben, Propylparaben", 49.90/40ml, All Skin Types,18 and above,http://www.facebook.com/bioessence.sg,2752,Enabled,"Catalog, Search",No,,,,,No, 5 sachets x face lifting cream with royal jelly & atp,5-days supply,F,0.0000,0.0000,0.0000,,,,,," Watsons, Guardian, Robinsons, John Little, NTUC Fairprice, Carrefour, C K Department Store, OG, Sheng Siong, BHG, SASA and selected mini cosmetic houses.",,,,,,,"Dec 26, 2014","Dec 26, 2013 12:00 AM",4430,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,face lifting cream with royal jelly & atp,0,simple,,
admin,base,Default,simple,"131,043",SAM000102,0,deep exfoliating gel with royal jelly & atp,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Bio Energy Fluid, Bio Mineral Amino Acid Essence, Royal Jelly, ATP, Ginseng, Aloe Vera and Angelica",$32.90/60g,All Skin Types,ALL,http://www.facebook.com/bioessence.sg,2794,Enabled,"Catalog, Search",No,,,,,No, 4 sachets of Deep Exfoliating Gel with Royal Jelly & ATP,4-days supply,F,0.0000,0.0000,0.0000,,,,,,"BHG, Giant, Guardian, John Little, NTUC FairPrice, OG, Robinsons, SaSa, Watsons",,,,,,,"Mar 5, 2015","Mar 5, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,deep exfoliating gel with royal jelly & atp,0,simple,,
admin,base,Default,simple,"131,043",SAM000103,0,radiant youth essence with royal jelly & atp,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Royal Jelly ATP, Green Tea Extract, Ginseng, Wolfberry",$38.90/40ml,All Skin Types,ALL,http://www.facebook.com/bioessence.sg,2795,Enabled,"Catalog, Search",No,,,,,No,4 sachets of Radiant Youth Essence with Royal Jelly & ATP,4-days supply,F,0.0000,0.0000,0.0000,,,,,,"BHG, Giant, Guardian, John Little, NTUC FairPrice, OG, Robinsons, SaSa, Watsons",,,,,,,"Mar 5, 2015","Mar 5, 2014 12:00 AM",320,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,radiant youth essence with royal jelly & atp,0,simple,,
admin,base,Default,simple,"131,043",SAM000104,0,pain relieving gel,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All,All,Nil,552,Enabled,"Catalog, Search",No,,,,,No,1 Sample Pack of BIOFREEZE Pain Relieving Gel ,None,M,0.0000,0.0000,0.0000,,,,,,"Physiotherapy clinics and Chiropractors. <BR> Nishino Pharmacy in Isetan Scott, Lifeline Corporation",,,,,,,"May 1, 2011","Aug 4, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,pain relieving gel,0,simple,,
admin,base,Default,simple,"131,043",SAM000105,0,facial foam,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,,,,,494,Enabled,"Catalog, Search",No,,,,,No,1 Miniature Tube of Biore Facial Foam,None,F,0.0000,0.0000,0.0000,,,,,,"Leading supermarkets, hypermarkets and pharmacies ",,,,,,,"Dec 27, 2011","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,facial foam,0,simple,,
admin,base,Default,simple,"131,043",SAM000106,0, makeup removers trial kits,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,20 & above,http://kao.com/sg,2287,Enabled,"Catalog, Search",No,,,,,No,"1 Biore Makeup Remover for Eye & Lip trial kit (18ml), 1 Biore Cleansing Oil Cotton Sheets trial kit (2 Pcs)",None,U,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"Oct 14, 2011","Oct 14, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1, makeup removers trial kits,0,simple,,
admin,base,Default,simple,"131,043",SAM000107,0,aqua rich uv face mousse spf 50+/pa+++,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,enriched with Hyaluronic Acid & citrus essence,18.90/33g,All Skin Types,All,www.kao.com/sg/biore/?,2560,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Aqua Rich UV Face Mousse SPF 50+/PA+++,None,U,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"Apr 14, 2013","Apr 14, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aqua rich uv face mousse spf 50+/pa+++,0,simple,,
admin,base,Default,simple,"131,043",SAM000108,0,cleansing oil cotton facial sheets,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Water(Aqua), Isododecane, Butylene glycol, PPG-9 Diglyceryl esther, Dicaprylyly ther, Hydroexyethylcellulose, Fragrance(parfum), Acrylates/C10-30 Alkyl acrylate crosspolymer, PEG-12 Laurate, Potassium hydroxide, Tocopherol, Sodium hyaluronate, Phenoxyethanol, Methyparaben",3.90/10 sheets,All Skin Types,18 & above,www.kao.com,2740,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Biore Cleansing Oil Cotton Facial Sheets (handy pack) / 10 sheets worth $3.90,1-Week Supply,F,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"Mar 10, 2015","Dec 9, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,cleansing oil cotton facial sheets,0,simple,,
admin,base,Default,simple,"131,043",SAM000109,0,facial foam acne care,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"water, sorbitol, laureth-6 carboylic acid, myristic acid, laurl hyroxysultaine, potassium hydroxide, lauric acid, ethylhexglycerin, acrylates, palmitic acid, fragrance, disodium EDTA, O-cymen-5-ol, polyquaternium-39, peg-6, dipotassium glycyrrhizate, peg-65m, alcohol, butylene glycol, BHT, camelia sinensis leaf extract",7.90/130g,Blemish Prone Skin,All,Nil,2765,Enabled,"Catalog, Search",No,,,,,No,1 Retail Size of Facial Foam Acne Care worth $7.90,1-Month Supply,F,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"Jan 23, 2015","Jan 23, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,facial foam acne care,0,simple,,
admin,base,Default,simple,"131,043",SAM000110,0,facial foam mild,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Natural Rice extract,$20.90/130g,All skin types,18 and above,-,2807,Enabled,"Catalog, Search",No,,,,,No,1 x 130g retail size Biore Facial Foam Mild ,1-Month Supply,F,0.0000,0.0000,0.0000,,,,,,Watsons,,,,,,,"Mar 25, 2015","Apr 22, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,facial foam mild,0,simple,,
admin,base,Default,simple,"131,043",SAM000111,0,dermal therapy,,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Dimethylether, Ethyl Acetate, Pentane, Acrylic co-polymer, Menthol",$11.90/32.5ml,All skin types except diabetes and those who have open wound,Anyone who wants to prevent blister ,www.dermaltherapy.com.sg,2818,Enabled,"Catalog, Search",No,,,,,No,1 x canister of Dermal Therapy (50 applications),1-Month Supply,U,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian, Unity, SASA and independent stores",,,,,,,"Apr 7, 2015","Apr 7, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,dermal therapy,0,simple,,
admin,base,Default,simple,"131,043",SAM000112,0,sport spf 30 lotion (travel size),,,,,,,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,http://www.blockup.com.sg/,1086,Enabled,"Catalog, Search",No,,,,,No,1 Travel Size Block Up Dry Sport SPF30,None,U,0.0000,0.0000,0.0000,,,,,,"Watsons, Guardian, Unity, Robinsons, John Little, Sasa, all leading pharmacies,independent retail st",,,,,,,"Nov 11, 2013","Nov 11, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,sport spf 30 lotion (travel size),0,simple,,
